Company,Model,Year,Reviewer,Date,Title,Rating,Review
acura,rdx,2007,cg, 01/21/2007,Why I bought this car over others,pos,"I have a BMW 323i and love it. I bought a lexus 330 3 years back b/c BMW does not do well in snow :) Lexus is a smooth car but NO excitment to drive.. I was looking for a car w/ good in the snow, comfortable to drive long distance, fun to drive, can hold 4 people comfortably, good cargo area - the RDX fit the bill for all these. Being a female, I find most of the SUVs are TOO big and too heavy for me. This car feels like a sports sedan, except that it is taller and wider.  The turbo give you the 'peep' of  sporty ride. Yes there is more driving noise then a Lexus, but it's a trade off for performance."
acura,rdx,2007,"My 3rd ""Honda""", 09/09/2010,Do your research,pos,"I bought a certified 2007 last month with 33k miles on it after lots of research.  This is a great car. Gets 20mpg city/hwy which is just what I hoped for with a 3900lb turbo vehicle. It handles like a dream. It hugs curves like no other. The ride is bumpy, but not as bad as other SUV/ CUVs I've been in.  This car is FAST! I'm not a lead foot, but I punched it a couple times and I was gone! The seats are comfortable and supportive. There's lots of leg room in the back. The cargo area with seats up or seats down is more than adequate for this class and  size of vehicle. This is a great vehicle for a family of 3. It nice after driving an Accord for 15 years not to see myself coming and going."
acura,rdx,2007,Josho, 12/11/2006,"Great crossover, a blast to drive.",pos,"This car is really fun to drive. There's basically no turbo lag; hit the gas, and off you go. It's surprisingly quick. The real joy comes from the SH-AWD system, which helps you stick to the road in any conditions, but especially when things get slick. The gas mileage is a bit worse than advertised, but still better than most, if not all, SUVs. The standard RDX comes with so much standard, you're better off buying a 3rd party nav system, and saving a bunch on the sticker. With so much standard, why pay another $4K for bluetooth and a back-up camera? Overall, a great buy at the standard level!"
acura,rdx,2007,dorianf, 11/22/2006,Terrific Alternative To German Models,pos,"I buy a new car every six to seven years, alternating with my spouse.  I bought the RDX with a need to buy something upscale and fun.  Also winter handling and cold weather features were other concerns.  Here was my must have list and what the RDX provided: heated seats, standard; heated outside mirrors (hate scraping), standard; AWD, standard, XM or Sirius radio; XM standard (better channels than Sirius and no Howard Stern); Bluetooth; standard; good acceleration; standard, and very good I might add; classy; standard - even without the BMW, Lexus, or Mercedes nameplate.  Okay, there was another sort of must-have that the RDX did not give me: auto-headlights."
acura,rdx,2007,Wayne Shaffner, 12/28/2006,My RDX,pos,"My RDX has many great technological features, however some important ones to me were left off. My TL had seat memory for the drivers seat. This was a great feature for me because people at the dealership move the seat all the time, and it takes me a week to get it perfect again. No power seat for the passenger is also missed by my wife. Drivers side mirror does not tilt down. Rear lift gate should be remote controlled both from the remote lock / unlock and the dash as the trunk was on the TL. "
acura,rdx,2007,harvey agustin, 11/24/2006,I love the sports mode of RDX,pos,It's fun to drive using the sports mode. I never had a car this fast and stable at high speeds. My average mileage after 3000 miles is around 17-18 miles per gallon both city and highway driving combined. 
acura,rdx,2007,changomo, 12/26/2006,No Brainer for *This* Segment,pos,"This is not the perfect car, but it is the perfect choice for the entry level small-luxo-SUV market.  Felt the RAV4 and CX7 were not as refined.   X3 is the only real competitor in this segment.  The X3 was a nice car, but would cost about $10K more similarly equipped.  I thought the ride was a bit fairer on the BMW, but I felt the handling and power on the RDX was superior.  It has ridicoulous amounts of technology, plenty of power, and sport-sedan like handling."
acura,rdx,2007,NorCalJ, 01/03/2007,First Tank RDX,pos,First tank 19.7 mpg mixed highway (60%) and city (40%) with some aggressive driving mixed with mostly conservative driving. Drove up to Tahoe in snow and the AWD worked great. Love the car so far. 
acura,rdx,2007,AJ22Flight, 01/31/2007,RDX Rocket!,pos,"I have owned this for a week now and I could not be more impressed with this car.  I traded my 2002 TL and can't believe how much better the RDX handles.  Acceleration is great for a two ton auto.  The fit and finish of the interior is second-to-none with a smartly designed cockpit and great seats.  I got the tech package and the ELS sound system rocks!  Nav is easy to use, handsfree bluetooth works like a charm.  I have read many reviews from others complaining about the gas mileage.  I am averaging 17.5 after 600 miles of mixed driving.  If you are constantly stomping on the gas (and jamming on your brakes) you'll get 12 mpg.  You only need to feather the gas pedal and the turbo will move you!"
acura,rdx,2007,S. Banks, 03/16/2018,Most Reliable Vehicle I've Ever Owned!!!,pos,"I will definitely be replacing this vehicle with another Acura RDX.  Extremely reliable vehicle!
"
acura,rdx,2007,HowdyKeith, 01/16/2007,Cool Car!,pos,"My car is my office as I put a lot of miles on my car.  The RDX sold me on several points: 1) its outward style; 2) its interior design; 3) the Technology Package (outstanding audio and navigational system!); 4) the quality, fit, and finish of the interior materials; 5) the comfortable driver's seat; 6) its handling and performance; 7) the excellent warranty; 8) and Acura's reputation for building excellent cars and providing great service.  The RDX has been very fun to drive thus far.  Some might say that it drives too harsh; however, I am more than willing to sacrifice a little cushiness for the excellent handling and road feel the RDX provides.  Additionally, this car really turns heads! "
acura,rdx,2007,rcizme, 05/26/2009,Love my RDX,pos,"Although some call it an SUV it's not.  I don't drive it off road and don't plan to but on snow covered mountain roads it out handles my 4x4 Explorer in every way.  The SH-AWD is one of the best I've ever driven.  On performance, I didn't buy it as a race car but I drive over a mountain pass to work every day and this car doesn't work very hard climbing the grade AND with just over 50K miles, I'm averaging 24 MPG.  I'm confused as to why so many complain about poor fuel economy.  I'm guessing that mileage figures vary with driving habits?  It's not a race car... don't drive it like one."
acura,rdx,2007,RDX LOVER, 08/29/2009,I REALLY Know This Car,pos,"I'm a sales rep and drive approximately 40,000-45,000 miles a year for work. I've owned the RDX for a little more than two years and have 94,000 miles on it. I LOVE THIS CAR! The quality is excellent, the power & handling is excellent. The features of the tech pkg are great and reliable. I get compliments about this car all the time because of its styling and luxury. As long as you don't stand on the throttle and use up the turbo all the time, you get respectable gas mileage. I usually get 20-21 mpg in mixed driving conditions. When I'm aggressive I get 18-19 mpg. Due to a sporty suspension some may not like to feel every bump. You get a lot for the money. Compare the features to others."
acura,rdx,2007,mike, 11/06/2006,I Love My Techno RDX,pos,"I researched all the new models extensively before deciding on my purchase of the RDX with Technology package.  This is an incredible vehicle for the price.  The fit and finish are better than my last Mercedes ML, as is the technology and handling.  I've owned the vehicle for 6 weeks and still look for errands to run just for the fun of driving it."
acura,rdx,2007,palsons99, 12/18/2006,2007 Acura RDX,pos,"First off, there is no small SUV out there that is as fun to drive as this car. I tried the mazda and subaru equivalents, and they just don't match the feel of this car. This car is just a blast to drive. "
acura,rdx,2007,Dzenan, 12/30/2006,Great car for the money,pos,"I used to work for a valet parking co. and drove all kinds of cars, but nothing like this. The RDX has the punch, it is techno loaded, interior & exterior design is superb."
acura,rdx,2007,Mary , 01/20/2007,You'll fall in love...,pos,This vehicle handles like a dream. I was reluctant to purchase an SUV because of their traditional fuel consumption but this vehicle gets pretty decent milage. The interior has the feel of a sports car and the turning radius is awesome.  Safety was a big deal for me and the RDX has almost everything you could ask for in security at an affordable price.  This is my second Acura and it is every bit as impressive as the first.  There is also much to be said about the way Acura cares for their customers.  I'm an Acura customer for life.
acura,rdx,2007,Amy G Schmid, 09/19/2017,Sporty RDX,pos,"I have had my 2007 RDX since 2009. It is a beautiful, reliable car that hits high speeds with it's turbo engine that makes it fun to drive. The stereo is good, seats are comfortable and sunroof lets the sun in. I plan on driving this SUV until it decides to stop. I highly recommend this vehicle!
"
acura,rdx,2007,Doug Jordan, 07/05/2018,A 12 years' remembrance,pos,"It has remained exceptionally reliable.
"
acura,rdx,2007,Rusty, 11/27/2006,Super Fun to drive!,pos,I have had my RDX now for 1.5 months and I love it. It is the most fun car to drive that I have ever owned. The power is great! The cornering on snow and ice has been exceptional. I have already been through 3 blizzards! I never dreamed that this car would be so much fun! Sound system is the best ever experienced!
acura,rdx,2007,Ben, 12/19/2006,Special car,pos,"Have had the RDX tech package for about 2 months now. Love the bluetooth and other tech features. Car has the room I need without being too big. Would have preferred manual transmission. I find the car very comfortable, I see some complaints about the ride, I have had cars on either side of the RDX and personally wouldn't want to give up any of the fine handling that would undoubtedly be lost with a more plush ride. I would have considered the 21 MPG that I am getting fine several years ago. Next time around I can't imagine that I would even consider a car with this type of mileage. Very happy with RDX quality, feel, and image."
